Job Title,Rating,Location,Headquarters,Size,company_txt,Industry,Lower Salary,Upper Salary,Avg Salary(K),job_title_sim,seniority_by_title,Python,spark,aws,sql,keras,pytorch,scikit,tensor,hadoop,flink,mongo,lat,lng
Data Science Manager,3.2,"Allentown, PA","Chadds Ford, PA",3,"Numeric, LLC",Staffing & Outsourcing,95,160,127.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.5961,-75.4756
Data Analyst 2 (Missionary Department),4.2,"Salt Lake City, UT","Salt Lake City, UT",9,The Church of Jesus Christ of Latter-day Saints,Religious Organizations,53,91,72.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,40.7776,-111.9311
"Enterprise Architect, Data",3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,101,158,129.5,data engineer,na,1,1,1,1,0,0,0,0,1,0,0,42.3188,-71.0852
Supply Chain Data Analyst,3.1,"Logan, UT","Logan, UT",7,Icon Health and Fitness,Consumer Products Manufacturing,33,61,47.0,analyst,na,1,0,0,1,0,0,0,0,0,0,0,41.7399,-111.8422
Data Engineer - ETL,3.8,"Birmingham, AL","Birmingham, AL",6,Shipt,Consumer Product Rental,44,86,65.0,data engineer,na,1,1,1,1,0,0,0,0,0,0,0,33.5279,-86.7971
Corporate Risk Data Analyst (SQL Based) - Milwaukee or,3.8,"Green Bay, WI","Green Bay, WI",7,Associated Banc-Corp,Banks & Credit Unions,43,77,60.0,analyst,na,0,0,1,0,0,0,0,0,0,0,0,44.5148,-87.9895
"Senior Manager, Epidemiologic Data Scientist",4.0,"New York, NY","New York, NY",9,Pfizer,Biotech & Pharmaceuticals,125,210,167.5,data scientist,sr,0,0,1,0,0,0,0,0,0,0,0,40.6943,-73.9249
"Marketing Data Analyst, May 2020 Undergrad",3.8,"New York, NY","New York, NY",7,Fareportal,Travel Agencies,44,86,65.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Data Analyst,4.0,"Herndon, VA","Mc Lean, VA",6,Novetta,Enterprise Software & Network Solutions,69,119,94.0,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,38.9699,-77.3867
Senior Data Analyst,1.9,"New York, NY","New York, NY",5,Moda Operandi,"Department, Clothing, & Shoe Stores",65,110,87.5,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Data Engineer,4.0,"Reston, VA","Mc Lean, VA",6,Novetta,Enterprise Software & Network Solutions,67,127,97.0,data engineer,sr,1,1,1,1,0,0,0,0,1,1,0,38.9497,-77.3461
Senior Data Engineer,4.3,"Durham, NC","Daly City, CA",8,Genesys,Computer Hardware & Software,78,147,112.5,data engineer,sr,1,1,1,0,0,0,0,0,1,1,0,35.9792,-78.9022
Data Modeler (Analytical Systems),3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,66,117,91.5,data modeler,na,0,1,1,1,0,0,0,0,1,0,0,42.3188,-71.0852
Data Modeler - Data Solutions Engineer,3.3,"Indianapolis, IN","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,37,66,51.5,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,39.7771,-86.1458
Data Scientist in Translational Medicine,3.8,"Cambridge, MA","Basel, Switzerland",9,Novartis,Biotech & Pharmaceuticals,86,143,114.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Data Scientist,4.3,"New York, NY","New York, NY",5,USEReady,Consulting,84,146,115.0,data scientist,na,1,1,1,1,0,0,0,0,1,0,0,40.6943,-73.9249
Product Manager/Data Evangelist,3.2,"Phila, PA","Chadds Ford, PA",3,"Numeric, LLC",Staffing & Outsourcing,50,98,74.0,Data scientist project manager,na,1,0,1,1,0,0,0,0,0,0,0,,
Associate Environmental Scientist - Wildlife Biologist,4.7,"Clovis, CA","Visalia, CA",4,QK,Architectural & Engineering Services,38,64,51.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,36.8278,-119.683
Sr Data Engineer (Sr BI Developer),3.4,"Chandler, AZ","Franklin, TN",6,Tivity Health,Health Care Services & Hospitals,90,110,100.0,data engineer,sr,0,0,0,1,0,0,0,0,1,0,0,33.2825,-111.8514
"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",3.8,"Cambridge, MA","Basel, Switzerland",9,Novartis,Biotech & Pharmaceuticals,92,150,121.0,data scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Data Analyst/Scientist,4.5,"San Francisco, CA","San Francisco, CA",5,Demandbase,Computer Hardware & Software,90,153,121.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
"Associate, Data Science, Internal Audit",3.1,"Boston, MA","Madrid, Spain",9,Santander,Banks & Credit Unions,43,82,62.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,42.3188,-71.0852
"Scientist – Cancer Discovery, Molecular Assay",3.509821428571427,"Cambridge, MA","Boston, MA",2,Monte Rosa Therapeutic,Biotech & Pharmaceuticals,100,135,117.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior LiDAR Data Scientist,3.9,"Orlando, FL","Orlando, FL",5,Luminar Technologies,Computer Hardware & Software,93,151,122.0,data scientist,sr,1,0,1,0,0,0,0,0,0,0,0,28.4773,-81.337
Data Engineer,4.4,"Chantilly, VA","Washington, DC",4,BRMi,IT Services,61,109,85.0,data engineer,na,1,1,1,0,0,0,0,0,1,0,0,38.8868,-77.4453
Data Engineer,3.4,"Scottsdale, AZ","Chandler, AZ",6,IntraEdge,IT Services,42,79,60.5,data engineer,na,1,1,1,1,0,0,0,0,0,0,1,33.6872,-111.8651
Lead Data Scientist,3.9,"Burbank, CA","Burbank, CA",4,Zest AI,Financial Analytics & Research,139,221,180.0,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,34.1879,-118.3235
"Technology-Minded, Data Professional Opportunities",4.7,"Columbia, MO","Columbia, MO",7,Veterans United Home Loans,Lending,40,101,70.5,analyst,na,0,1,0,1,0,0,0,0,1,0,1,38.9472,-92.3268
Big Data Engineer,3.3,"Chantilly, VA","Herndon, VA",7,Peraton,Aerospace & Defense,84,153,118.5,data engineer,na,1,1,0,1,0,0,0,0,1,0,0,38.8868,-77.4453
Salesforce Analytics Consultant,3.9,"Chicago, IL","Jacksonville, FL",6,"Emtec, Inc.",Enterprise Software & Network Solutions,52,81,66.5,data analitics,na,1,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
Managing Data Scientist/ML Engineer,3.4,"Boston, MA","London, United Kingdom",7,PA Consulting,Consulting,81,134,107.5,data engineer,na,0,1,0,1,0,0,0,0,1,0,1,42.3188,-71.0852
Senior Data Engineer,4.7,"Austin, TX","Austin, TX",4,Praetorian,Security Services,97,180,138.5,data engineer,sr,1,1,0,1,0,0,0,1,0,0,0,30.3005,-97.7522
Staff Scientist- Upstream PD,2.7,"Rockville, MD","Rockville, MD",5,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,49,113,81.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.0834,-77.1553
Data Engineering Analyst,3.8,"Bloomington, IL","Bloomington, IL",7,COUNTRY Financial,Insurance Carriers,44,73,58.5,data engineer,na,1,1,0,1,0,0,0,0,1,0,0,40.4757,-88.9703
Sr. Data Engineer,3.4,"Chicago, IL","Chicago, IL",7,Echo Global Logistics,Transportation Management,75,140,107.5,data engineer,sr,0,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
"Scientist, Pharmacometrics",3.8,"Cambridge, MA","Cambridge, MA",6,Agios Pharmaceuticals,Biotech & Pharmaceuticals,84,157,120.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Manager of Data Science,3.9,"San Francisco, CA","San Francisco, CA",5,Tapjoy,Internet,40,87,63.5,data scientist,na,1,1,0,1,0,0,1,1,0,0,0,37.7558,-122.4449
Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,68,139,103.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7575,-87.1172
Software Engineer (Data Scientist/Software Engineer) - SISW - MG,4.1,"Fremont, CA","Wilsonville, OR",8,Mentor Graphics,Computer Hardware & Software,72,142,107.0,data engineer,na,1,0,0,0,1,0,0,1,0,0,0,37.5265,-121.9843
Data Engineer,3.7,"Springfield, VA","Westminster, CO",8,Maxar Technologies,Aerospace & Defense,74,137,105.5,data engineer,na,1,1,0,1,0,0,0,0,1,0,0,38.781,-77.1839
Data Engineer,2.8,"San Diego, CA","San Diego, CA",6,ICW Group,Insurance Carriers,57,109,83.0,data engineer,na,0,0,0,1,0,0,0,0,0,0,0,32.8313,-117.1222
Lead Big Data Engineer,4.0,"San Francisco, CA","Mill Valley, CA",7,Glassdoor,Internet,121,203,162.0,data engineer,sr,1,1,1,0,0,0,0,0,1,0,0,37.7558,-122.4449
Product Engineer – Spatial Data Science and Statistical Analysis,3.5,"Redlands, CA","Redlands, CA",7,Esri,Computer Hardware & Software,52,85,68.5,data engineer,na,1,1,0,0,0,1,1,1,0,0,0,34.0512,-117.1712
Sr Software Engineer (Data Scientist),3.4,"Westlake, OH","New York, NY",9,Assurant,Insurance Carriers,81,140,110.5,data engineer,sr,0,0,0,1,0,1,0,1,0,0,0,41.4524,-81.9294
Sr. Data Engineer (ETL Developer),3.7,"Des Moines, IA","Des Moines, IA",5,F&G,Insurance Carriers,83,148,115.5,data engineer,sr,1,0,0,1,0,0,0,0,0,0,0,41.5725,-93.6105
Associate Research Scientist I (Protein Expression and Production),3.0,"Alameda, CA","Alameda, CA",6,Exelixis,Biotech & Pharmaceuticals,59,116,87.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7668,-122.267
Senior Data Scientist Artificial Intelligence,3.8,"Richland, WA","Richland, WA",7,PNNL,Energy,60,101,80.5,data scientist,sr,0,0,0,0,0,1,0,1,0,0,0,46.2824,-119.2939
Analytics - Business Assurance Data Analyst,4.6,"Cedar Rapids, IA","Cedar Rapids, IA",6,GreatAmerica Financial Services,Lending,31,55,43.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,41.9662,-91.6783
"Associate Director/Director, Safety Scientist",4.4,"Cambridge, MA","Cambridge, MA",5,Acceleron Pharma,Biotech & Pharmaceuticals,102,178,140.0,director,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Director, Precision Medicine Clinical Biomarker Scientist",4.0,"Cambridge, MA","New York, NY",9,Pfizer,Biotech & Pharmaceuticals,136,208,172.0,director,na,0,0,1,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Senior Scientist, Cell Pharmacology/Assay Development",3.509821428571427,"Cambridge, MA","San Mateo, CA",2,Kronos Bio,Biotech & Pharmaceuticals,110,130,120.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Data Analyst Senior,3.0,"Philadelphia, PA","Philadelphia, PA",8,AmeriHealth Caritas,Insurance Carriers,48,85,66.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,40.0077,-75.1339
Senior Formulations Scientist II,3.0,"Alameda, CA","Alameda, CA",6,Exelixis,Biotech & Pharmaceuticals,71,129,100.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,37.7668,-122.267
Lead Data Engineer (Python),4.7,"San Francisco, CA","Los Angeles, CA",4,Strategic Employment Partners,Staffing & Outsourcing,66,123,94.5,data engineer,sr,1,0,1,0,0,0,0,0,0,0,0,37.7558,-122.4449
Data Science Manager,4.2,"San Francisco, CA","San Francisco, CA",6,Grand Rounds,Health Care Services & Hospitals,171,272,221.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Data Scientist 4 Artificial Intelligence,3.8,"Seattle, WA","Richland, WA",7,PNNL,Energy,92,146,119.0,data scientist,sr,0,0,0,0,0,1,0,1,0,0,0,47.6211,-122.3244
Data Engineer,3.5,"Chicago, IL","Chicago, IL",5,"SPINS, LLC",Consulting,65,126,95.5,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
"Director II, Data Science - GRS Predictive Analytics",3.3,"Chicago, IL","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,150,239,194.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,41.8375,-87.6866
Medical Lab Scientist - MLT,3.2,"Omaha, NE","Englewood, CO",9,Catholic Health Initiatives,Health Care Services & Hospitals,43,60,51.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,41.2627,-96.0529
"Senior Operations Data Analyst, Call Center Operations",2.7,"Nashville, TN","Peachtree Corners, GA",8,FLEETCOR,Financial Transaction Processing,20,35,27.5,analyst,sr,0,0,0,0,0,0,0,0,0,0,0,36.1715,-86.7842
Senior Quantitative Analyst,3.3,"Jersey City, NJ","New York, NY",7,DTCC,Brokerage Services,118,228,173.0,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,40.7184,-74.0686
Geospatial Software Developer and Data Scientist,3.7,"Austin, TX","Austin, TX",6,Applied Research Laboratories,Colleges & Universities,82,129,105.5,data scientist,na,1,0,1,0,1,1,1,1,0,0,0,30.3005,-97.7522
RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,3.9,"San Antonio, TX","San Antonio, TX",7,Southwest Research Institute,Research & Development,52,91,71.5,other scientist,sr,1,0,1,1,0,0,0,0,0,0,0,29.4632,-98.5238
Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,47,101,74.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Systems Engineer II - Data Analyst,3.7,"Huntsville, AL","Waltham, MA",9,Raytheon,Aerospace & Defense,49,76,62.5,data engineer,na,0,0,0,0,0,0,0,0,0,0,0,34.6981,-86.6412
Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,"Durham, NC","Research Triangle Park, NC",7,RTI International,Research & Development,43,88,65.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,35.9792,-78.9022
Data Scientist,3.8,"Coraopolis, PA","Coraopolis, PA",9,DICK'S Sporting Goods - Corporate,Sporting Goods Stores,61,109,85.0,data scientist,na,1,0,0,1,0,1,0,1,0,0,0,40.5148,-80.1627
Principal Data Scientist,3.9,"Gaithersburg, MD","Cambridge, United Kingdom",9,AstraZeneca,Biotech & Pharmaceuticals,113,182,147.5,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,39.1346,-77.2131
Director Data Science,3.6,"Fort Lee, NJ","Fort Lee, NJ",7,TRANZACT,Advertising & Marketing,124,199,161.5,data scientist,na,1,0,1,1,0,0,0,0,0,0,0,40.8509,-73.9713
Data Engineer,3.7,"Roanoke, VA","Roanoke, VA",9,Carilion Clinic,Health Care Services & Hospitals,58,104,81.0,data engineer,na,0,0,0,0,0,0,0,0,0,0,0,37.2785,-79.9581
Sr Data Analyst - IT,2.1,"Blue Bell, PA","Blue Bell, PA",7,United BioSource,Biotech & Pharmaceuticals,52,93,72.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,40.1474,-75.2687
Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",4,Figure Eight,Computer Hardware & Software,97,181,139.0,data engineer,sr,1,0,1,0,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",5,Tapjoy,Internet,100,173,136.5,data engineer,sr,0,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Sr. Data Analyst,3.2,"New York, NY","New York, NY",5,DoubleVerify,Internet,58,108,83.0,analyst,sr,1,1,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Research Scientist or Senior Research Scientist - Computer Vision,4.6,"Cambridge, MA","Cambridge, MA",4,Mitsubishi Electric Research Labs,Research & Development,81,161,121.0,other scientist,sr,0,0,1,0,0,1,0,1,0,0,0,42.3759,-71.1185
Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,3.8,"New York, NY","New York, NY",7,Fareportal,Travel Agencies,53,96,74.5,data engineer,na,1,1,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Data Analyst Chemist - Quality System Contractor,2.2,"San Francisco, CA","San Francisco, CA",6,"Rodan and Fields, LLC",Beauty & Personal Accessories Stores,61,110,85.5,analyst,na,0,0,0,0,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Scientist - Biostatistician,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,65,96,80.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Research Scientist / Principal Research Scientist - Multiphysical Systems,4.6,"Cambridge, MA","Cambridge, MA",4,Mitsubishi Electric Research Labs,Research & Development,115,220,167.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Research Scientist, Machine Learning Department",2.6,"Pittsburgh, PA","Pittsburgh, PA",6,Software Engineering Institute,Colleges & Universities,71,144,107.5,machine learning engineer,na,1,0,0,1,0,0,1,0,0,0,0,40.4397,-79.9763
Foundational Community Supports Data Analyst,3.4,"Seattle, WA","Seattle, WA",6,DESC,Social Assistance,32,57,44.5,analyst,na,0,0,1,1,0,0,0,0,0,0,0,47.6211,-122.3244
"Senior Health Data Analyst, Star Ratings",3.3,"Glen Burnie, MD","Baltimore, MD",7,Johns Hopkins Health Care,Health Care Services & Hospitals,79,136,107.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,39.156,-76.6071
"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",3.509821428571427,"Cambridge, MA","San Mateo, CA",2,Kronos Bio,Biotech & Pharmaceuticals,120,145,132.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Sr. Data Analyst,3.7,"Philadelphia, PA","Phila, PA",5,Community Behavioral Health,Health Care Services & Hospitals,50,89,69.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,40.0077,-75.1339
"Senior Engineer, Data Management Engineering",3.5,"Milpitas, CA","San Jose, CA",9,Western Digital,Computer Hardware & Software,68,129,98.5,data engineer,sr,1,1,1,1,0,0,0,0,1,0,0,37.4336,-121.8921
Quality Control Scientist III- Analytical Development,2.7,"Rockville, MD","Rockville, MD",5,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,48,113,80.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.0834,-77.1553
"Clinical Scientist, Clinical Development",3.8,"Watertown, MA","Watertown, MA",4,FORMA THERAPEUTICS,Biotech & Pharmaceuticals,56,97,76.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,,
